Customer_ID,Acquisition_Date,Last_Activity_Date,Tenure_Days,Industry,Segment,Country,Company_Size_Employees,MRR,ARR,LTV,Churn_Probability,Health_Score,Churned,Churn_Date,NPS_Score,CSAT_Score,Support_Tickets,Avg_Resolution_Hours,Logins_Last_30d,Features_Used,API_Calls_Monthly,Storage_GB,Plan,Payment_Method,Expansion_Revenue,Upsell_Probability,Referrals_Made,Contract_Value,Renewal_Date
CUST-10450,2022-01-30,2023-02-02,368,Technology,Enterprise,USA,35954,9035.36,108424.29,54777.61,0.217,86.0,0,,32,2.5,50,21.7,51,15,250895,2968.7,Starter,Credit Card,2580.79,0.572,9,9035.36,2023-01-30
CUST-10451,2022-09-06,2023-05-23,259,Media,Enterprise,Mexico,49351,1278.2,15338.38,50526.53,0.49,62.6,0,,89,3.5,15,10.9,63,7,979179,2283.7,Custom,Credit Card,1941.02,0.542,5,30676.76,2023-09-06
CUST-10452,2022-06-18,2023-12-31,561,Manufacturing,Enterprise,Japan,16326,4309.05,51708.58,206829.78,0.097,93.1,0,,11,1.5,6,52.3,31,15,86488,4647.8,Starter,ACH,462.33,0.604,10,103417.16,2023-06-18
CUST-10453,2023-06-15,2024-05-18,338,Retail,Enterprise,Brazil,43568,5061.36,60736.32,191763.0,0.295,75.4,0,,-97,1.3,13,24.0,30,9,432928,2055.6,Custom,ACH,1875.31,0.575,9,121472.64,2024-06-14
CUST-10454,2023-08-04,2025-03-22,596,Healthcare,Enterprise,USA,36084,8915.65,106987.81,155847.41,0.016,100,0,,-65,2.1,41,52.2,17,18,954466,458.0,Professional,Invoice,3263.09,0.513,9,213975.62,2024-08-03
CUST-10455,2022-01-03,2022-06-05,153,Logistics,Enterprise,Brazil,45147,9612.63,115351.52,215567.44,0.377,70.8,0,,-17,4.6,29,17.1,45,7,431579,1557.9,Professional,ACH,4978.73,0.017,4,9612.63,2023-01-03
CUST-10456,2022-11-23,2024-08-19,635,Healthcare,SMB,India,7619,1036.54,12438.51,39810.23,0.21,81.3,0,,75,2.7,4,45.6,80,11,362756,2822.3,Enterprise,Wire,572.11,0.032,7,12438.51,2023-11-23
CUST-10457,2023-03-25,2023-05-21,57,Finance,Mid-Market,Australia,5684,2717.57,32610.86,62919.22,0.376,70.8,0,,-93,1.4,47,65.4,25,5,595379,3675.0,Custom,Credit Card,1754.24,0.125,10,65221.72,2024-03-24
CUST-10458,2024-12-26,2026-01-14,384,Manufacturing,SMB,France,47545,213.13,2557.57,7861.96,0.111,92.9,0,,-89,4.9,19,47.5,18,15,439313,4937.9,Enterprise,Wire,4126.09,0.025,9,213.13,2025-12-26
CUST-10459,2023-11-13,2024-07-13,243,Manufacturing,Mid-Market,Australia,9763,166.75,2001.02,4496.83,0.244,73.4,0,,-34,1.9,35,69.2,10,16,429740,2673.8,Professional,ACH,3784.31,0.749,2,6003.05,2024-11-12
CUST-10460,2023-01-11,2024-02-19,404,Education,Startup,France,10008,4584.33,55011.91,28236.33,0.103,95.0,0,,-67,2.1,4,68.9,79,15,926809,4988.9,Custom,ACH,3950.53,0.293,7,4584.33,2024-01-11
CUST-10461,2022-11-23,2024-07-08,593,Manufacturing,Enterprise,India,37073,693.89,8326.64,10216.18,0.209,83.8,0,,23,5.0,9,9.9,40,9,851123,1047.4,Starter,ACH,3630.29,0.879,6,8326.64,2023-11-23
CUST-10462,2022-08-15,2023-01-17,155,Finance,SMB,Canada,16833,959.12,11509.42,37603.63,0.217,84.2,0,,47,4.1,1,69.9,84,9,839940,1415.3,Starter,Credit Card,505.38,0.71,7,11509.42,2023-08-15
CUST-10463,2022-06-14,2023-12-10,544,Retail,SMB,Canada,44383,1551.84,18622.1,25545.28,0.192,80.5,0,,50,4.2,32,63.1,64,6,759185,323.9,Enterprise,Wire,2684.2,0.993,6,37244.21,2023-06-14
CUST-10464,2022-02-07,2023-01-29,356,Education,Mid-Market,Brazil,12854,8481.75,101780.98,341775.98,0.267,78.5,0,,68,4.0,5,58.0,23,8,905120,146.5,Custom,Credit Card,1554.78,0.744,8,305342.94,2023-02-07
CUST-10465,2022-01-09,2022-09-12,246,Technology,Startup,USA,13284,5016.05,60192.55,51264.81,0.223,72.1,0,,-59,1.2,44,15.3,76,15,577512,4140.4,Starter,Credit Card,447.33,0.276,0,60192.55,2023-01-09
CUST-10466,2023-09-02,2025-01-01,487,Logistics,Enterprise,India,27198,8150.58,97807.02,131301.67,0.15,82.1,0,,-89,4.1,6,63.8,49,5,797504,4938.5,Enterprise,Credit Card,3608.79,0.258,9,195614.03,2024-09-01
CUST-10467,2024-08-13,2026-02-01,537,Logistics,Mid-Market,Canada,14649,3352.7,40232.42,71465.05,0.18,85.8,0,,-14,3.1,45,9.5,60,6,585222,2642.4,Custom,Credit Card,2358.37,0.779,9,3352.7,2025-08-13
CUST-10468,2023-04-10,2024-08-02,480,Logistics,Enterprise,Germany,8510,1207.32,14487.79,28312.86,0.039,99.7,0,,-49,3.7,48,42.8,49,9,504492,2452.1,Starter,Invoice,2425.82,0.838,0,43463.38,2024-04-09
CUST-10469,2024-05-08,2025-12-03,574,Education,Enterprise,Canada,30513,8645.58,103746.99,378556.79,0.293,77.0,0,,28,1.1,10,47.2,85,10,203585,3992.0,Professional,Invoice,4381.69,0.964,2,8645.58,2025-05-08
CUST-10470,2024-03-11,2025-11-01,600,Logistics,SMB,Brazil,26115,475.71,5708.51,22700.46,0,94.9,0,,70,2.9,24,57.9,87,12,69513,2184.7,Starter,Invoice,2890.32,0.983,5,5708.51,2025-03-11
CUST-10471,2022-07-03,2023-05-29,330,Media,Mid-Market,UK,294,642.7,7712.34,6972.27,0.144,90.8,0,,22,4.7,13,15.0,5,17,804093,1290.1,Professional,ACH,4242.67,0.703,1,7712.34,2023-07-03
CUST-10472,2022-10-08,2023-07-31,296,Healthcare,SMB,France,39371,5463.11,65557.32,99969.82,0.248,80.6,0,,-81,4.3,20,61.9,5,5,105836,1841.5,Starter,Wire,2381.36,0.365,8,196671.97,2023-10-08
CUST-10473,2023-08-19,2024-10-06,414,Retail,SMB,Brazil,36046,7156.86,85882.32,116605.7,0.064,84.7,0,,-77,1.4,20,2.2,15,9,956389,2493.3,Enterprise,Invoice,2452.92,0.82,9,257646.95,2024-08-18
CUST-10474,2022-09-08,2023-08-02,328,Finance,Enterprise,India,5009,4776.34,57316.09,139354.52,0.142,96.3,0,,14,4.6,21,58.3,17,8,621045,1860.6,Custom,Credit Card,1706.83,0.26,6,4776.34,2023-09-08
CUST-10475,2024-08-03,2025-01-15,165,Education,Startup,Brazil,27716,2347.12,28165.43,51873.21,0.382,76.6,0,,97,2.9,9,3.6,8,15,106688,136.6,Professional,Credit Card,4134.55,0.464,5,84496.29,2025-08-03
CUST-10476,2023-06-24,2025-04-22,668,Retail,Enterprise,UK,31899,4857.78,58293.3,232134.28,0.077,88.1,0,,-19,2.2,14,38.6,23,15,310909,4106.7,Enterprise,ACH,3528.39,0.672,6,4857.78,2024-06-23
CUST-10477,2022-11-28,2024-06-27,577,Finance,Startup,Australia,12190,1809.31,21711.69,30580.06,0.115,83.2,0,,42,3.1,19,71.8,57,14,449430,1253.4,Starter,Wire,3263.51,0.377,3,21711.69,2023-11-28
CUST-10478,2024-09-06,2024-11-15,70,Logistics,Startup,France,45331,8609.7,103316.42,307100.18,0.385,68.0,0,,-65,2.4,8,16.5,67,14,757109,2519.7,Custom,Credit Card,2032.18,0.672,0,206632.83,2025-09-06
CUST-10479,2024-11-24,2026-05-14,536,Education,SMB,Japan,17025,9936.12,119233.4,306385.27,0.133,91.1,0,,-99,2.4,1,49.8,77,5,497303,1000.1,Custom,Credit Card,4784.97,0.327,7,357700.2,2025-11-24
CUST-10480,2023-06-12,2023-06-22,10,Logistics,Enterprise,India,39023,3210.28,38523.35,111191.48,0.338,67.8,0,,18,3.0,21,25.4,20,14,891854,384.9,Starter,Invoice,4155.87,0.527,2,38523.35,2024-06-11
CUST-10481,2024-09-03,2025-04-07,216,Technology,Mid-Market,Germany,11502,8616.1,103393.23,322951.56,0.372,76.2,0,,64,1.6,6,8.6,9,15,870456,1855.0,Custom,Wire,3033.74,0.969,1,310179.69,2025-09-03
CUST-10482,2022-12-03,2023-01-31,59,Manufacturing,SMB,India,26491,7815.43,93785.21,98629.33,0.397,65.0,0,,47,3.2,2,27.6,13,14,606690,39.3,Professional,Invoice,147.94,0.18,6,7815.43,2023-12-03
CUST-10483,2022-07-15,2023-04-14,273,Technology,Startup,UK,29534,1924.41,23092.91,43676.13,0.198,84.2,0,,18,4.5,48,2.4,27,3,419495,4619.3,Custom,Credit Card,4440.86,0.685,0,46185.81,2023-07-15
CUST-10484,2023-02-11,2023-09-13,214,Retail,Startup,UK,28878,1928.02,23136.26,79194.43,0.352,82.0,0,,-60,3.3,50,32.5,30,18,5588,2699.7,Starter,Wire,3781.16,0.325,0,23136.26,2024-02-11
CUST-10485,2023-12-18,2025-09-09,631,Retail,Mid-Market,Germany,30283,7311.42,87737.08,294944.22,0.045,95.7,0,,79,1.6,48,36.0,69,3,167840,4474.0,Starter,Wire,1111.04,0.652,4,263211.23,2024-12-17
CUST-10486,2022-05-02,2022-09-08,129,Logistics,Mid-Market,Germany,36244,8320.41,99844.89,301016.56,0.159,89.4,0,,64,2.2,13,42.8,33,20,785298,3133.0,Enterprise,Credit Card,2263.22,0.001,8,299534.66,2023-05-02
CUST-10487,2023-09-10,2023-09-13,3,Finance,Enterprise,USA,35764,4244.09,50929.07,113727.97,0.281,81.4,0,,-98,3.7,6,41.1,21,20,48714,829.5,Starter,ACH,3883.15,0.944,3,4244.09,2024-09-09
CUST-10488,2023-07-27,2024-04-18,266,Education,Mid-Market,Japan,16209,5466.92,65603.01,242635.63,0.188,83.4,0,,-48,1.7,10,18.4,8,2,161443,4047.9,Enterprise,ACH,4267.54,0.059,9,65603.01,2024-07-26
CUST-10489,2023-11-23,2024-09-09,291,Manufacturing,Startup,Japan,40885,3351.75,40221.02,121173.77,0.288,74.8,0,,-51,4.0,15,14.7,20,10,891081,1231.4,Professional,Wire,661.31,0.812,0,80442.05,2024-11-22
CUST-10490,2023-04-18,2023-08-22,126,Technology,Mid-Market,Australia,21850,1349.62,16195.48,62850.02,0.289,80.9,0,,92,3.4,20,65.4,78,20,644652,669.5,Starter,Credit Card,713.21,0.967,6,16195.48,2024-04-17
CUST-10491,2022-06-04,2023-10-10,493,Media,Enterprise,Germany,39018,4650.88,55810.54,142763.01,0.141,90.5,0,,98,4.5,41,7.6,26,15,358505,3110.7,Starter,Invoice,904.06,0.446,3,4650.88,2023-06-04
CUST-10492,2024-09-13,2025-09-30,382,Logistics,SMB,Canada,9910,2396.98,28763.75,54729.88,0.378,66.4,0,,70,4.4,40,66.2,32,13,107883,4486.5,Professional,Credit Card,4451.78,0.426,7,28763.75,2025-09-13
CUST-10493,2022-02-24,2022-03-01,5,Education,SMB,Germany,17731,5752.71,69032.53,72773.21,0.342,66.5,0,,-85,1.8,45,8.5,45,8,901838,1659.3,Starter,ACH,470.44,0.21,2,5752.71,2023-02-24
CUST-10494,2022-08-04,2023-06-07,307,Finance,Startup,Brazil,30553,2452.85,29434.22,101389.31,0.117,90.1,0,,54,4.9,23,50.2,32,5,160773,4853.7,Professional,ACH,3141.41,0.675,8,2452.85,2023-08-04
CUST-10495,2023-01-05,2023-01-13,8,Retail,Startup,Japan,15371,3093.86,37126.32,89086.85,0.241,81.0,0,,93,1.7,37,71.0,55,12,99903,1789.8,Starter,Invoice,1701.47,0.716,10,74252.64,2024-01-05
CUST-10496,2024-06-06,2025-03-15,282,Retail,SMB,India,11263,666.57,7998.81,18550.67,0.119,83.8,0,,98,2.3,27,51.5,61,5,424181,3942.7,Starter,ACH,1989.49,0.125,9,7998.81,2025-06-06
CUST-10497,2024-01-13,2024-11-21,313,Healthcare,SMB,Mexico,25681,9246.38,110956.56,390336.56,0.165,83.5,0,,-57,3.2,11,14.0,44,1,791655,531.4,Professional,ACH,3646.68,0.664,10,332869.68,2025-01-12
CUST-10498,2022-12-11,2023-10-15,308,Technology,Mid-Market,UK,11115,4526.5,54317.99,132190.82,0.287,84.9,0,,-59,2.0,17,7.2,72,19,183504,2970.1,Starter,Wire,1972.09,0.831,7,4526.5,2023-12-11
CUST-10499,2022-10-03,2023-11-27,420,Education,Enterprise,France,12732,4044.17,48530.03,68813.96,0.222,78.2,0,,-53,1.3,18,46.9,2,8,644374,374.4,Starter,Invoice,1228.05,0.763,8,48530.03,2023-10-03
CUST-10500,2022-10-03,2023-03-17,165,Technology,Startup,USA,27521,3048.0,36575.98,77646.46,0.397,71.7,0,,-95,4.7,9,33.8,84,2,335933,1999.9,Custom,Credit Card,4617.34,0.748,0,109727.94,2023-10-03
CUST-10501,2024-06-11,2024-10-22,133,Technology,Enterprise,Mexico,21341,3969.13,47629.57,60220.94,0.062,93.2,0,,-42,2.9,12,20.3,11,15,866294,2128.1,Professional,Invoice,3366.48,0.206,3,142888.71,2025-06-11
CUST-10502,2022-08-23,2022-09-05,13,Manufacturing,Startup,Germany,13115,6463.85,77566.2,253949.77,0.336,81.0,0,,83,1.4,22,20.6,36,4,959859,3744.3,Custom,Invoice,2319.61,0.658,6,155132.4,2023-08-23
CUST-10503,2024-09-03,2025-11-08,431,Manufacturing,SMB,Germany,40878,8952.53,107430.32,336491.25,0.037,100,0,,-89,4.3,27,58.4,60,11,900043,1700.9,Custom,Credit Card,4990.03,0.836,7,107430.32,2025-09-03
CUST-10504,2022-12-20,2023-10-23,307,Manufacturing,Startup,Brazil,17524,7002.6,84031.19,54125.94,0.287,82.7,0,,-81,4.1,10,16.6,44,14,818838,1676.2,Professional,Wire,2863.0,0.449,0,84031.19,2023-12-20
CUST-10505,2024-01-06,2024-11-02,301,Media,Mid-Market,India,37217,7748.84,92986.05,166819.85,0.256,89.0,0,,-90,2.1,29,13.3,66,14,769594,3530.5,Starter,Credit Card,4896.26,0.003,5,92986.05,2025-01-05
CUST-10506,2024-10-22,2025-10-03,346,Media,Enterprise,Brazil,15370,6294.63,75535.59,120504.42,0.204,79.8,0,,-18,4.1,38,2.1,4,19,818950,1101.9,Starter,ACH,3359.81,0.05,7,226606.76,2025-10-22
CUST-10507,2022-07-12,2023-05-09,301,Logistics,Mid-Market,USA,25969,2298.08,27576.92,62548.9,0.291,74.5,0,,86,2.5,34,54.4,83,12,921142,2078.2,Custom,Wire,656.87,0.877,3,82730.77,2023-07-12
CUST-10508,2022-05-18,2023-05-30,377,Technology,Enterprise,Germany,29680,6624.3,79491.64,285211.1,0.278,80.3,0,,21,4.7,10,42.0,14,1,814817,2585.1,Enterprise,Credit Card,3487.52,0.65,8,238474.93,2023-05-18
CUST-10509,2022-02-11,2022-12-06,298,Technology,SMB,Japan,46266,9764.3,117171.61,207592.15,0.229,76.4,0,,-37,2.8,27,43.0,31,7,28363,1981.8,Custom,Invoice,111.27,0.405,1,117171.61,2023-02-11
CUST-10510,2023-01-10,2023-07-17,188,Healthcare,SMB,Mexico,1063,4263.23,51158.81,184554.58,0.144,89.5,0,,97,3.0,32,46.9,55,11,228621,2511.9,Enterprise,Credit Card,1936.05,0.751,9,153476.42,2024-01-10
CUST-10511,2023-02-23,2024-01-01,312,Media,Startup,USA,48625,6828.4,81940.79,89484.25,0.084,92.7,0,,-20,4.2,40,23.9,2,10,598738,690.3,Starter,Wire,293.41,0.648,8,245822.38,2024-02-23
CUST-10512,2022-06-09,2023-12-20,559,Finance,Mid-Market,USA,49978,8655.75,103869.05,300158.58,0.025,99.8,0,,-83,2.6,10,42.0,86,1,497619,958.3,Professional,Credit Card,3364.52,0.567,8,103869.05,2023-06-09
CUST-10513,2024-10-01,2025-02-01,123,Retail,Mid-Market,Australia,5931,5661.34,67936.05,133520.05,0.208,92.7,0,,17,4.0,0,38.9,39,20,275161,858.1,Enterprise,Invoice,151.04,0.718,9,67936.05,2025-10-01
CUST-10514,2022-06-28,2024-05-19,691,Healthcare,Enterprise,Brazil,23518,7732.72,92792.63,357413.49,0,100,0,,98,3.3,26,32.9,48,20,188358,317.5,Enterprise,Wire,949.25,0.368,9,92792.63,2023-06-28
CUST-10515,2023-07-11,2024-03-05,238,Technology,Mid-Market,Germany,45469,5656.97,67883.65,155738.93,0.276,70.7,0,,73,4.3,4,34.1,68,4,434409,2357.4,Starter,Wire,3170.09,0.954,4,67883.65,2024-07-10
CUST-10516,2022-08-22,2023-08-09,352,Healthcare,Enterprise,France,42635,8840.98,106091.75,248993.49,0.316,68.4,0,,-36,4.5,37,66.4,84,5,945031,4249.6,Starter,ACH,7.36,0.939,0,8840.98,2023-08-22
CUST-10517,2024-09-01,2024-10-27,56,Technology,Startup,Japan,2042,9374.47,112493.59,441047.2,0.255,81.8,0,,31,3.5,2,37.7,8,15,167073,2010.6,Professional,Wire,2751.34,0.651,4,224987.18,2025-09-01
CUST-10518,2024-12-14,2025-11-14,335,Finance,SMB,Australia,41380,7546.43,90557.19,54847.55,0.278,73.3,0,,-30,1.4,26,39.3,54,19,718718,561.7,Custom,Credit Card,857.45,0.472,6,90557.19,2025-12-14
CUST-10519,2022-02-01,2023-08-26,571,Technology,Startup,Germany,27613,426.63,5119.52,4951.3,0.255,80.4,0,,-51,3.7,16,20.9,27,11,842078,2974.3,Professional,ACH,1670.04,0.522,7,426.63,2023-02-01
CUST-10520,2022-06-16,2022-12-16,183,Manufacturing,Mid-Market,Germany,43103,207.43,2489.1,7746.89,0.36,60.4,0,,-5,1.9,38,2.3,11,5,233653,2292.6,Professional,Credit Card,913.2,0.909,9,7467.3,2023-06-16
CUST-10521,2024-04-09,2026-04-01,722,Manufacturing,Mid-Market,Japan,24609,681.11,8173.29,21537.91,0,95.6,0,,-19,1.5,48,64.3,39,2,369025,1774.3,Custom,ACH,2506.16,0.079,8,24519.88,2025-04-09
CUST-10522,2024-01-23,2024-11-04,286,Finance,SMB,UK,23091,6827.73,81932.76,319385.4,0.364,64.2,0,,83,3.3,31,18.7,47,9,984686,3561.5,Custom,Invoice,4995.31,0.961,3,245798.27,2025-01-22
CUST-10523,2022-03-20,2023-04-15,391,Manufacturing,Startup,Mexico,4834,4091.0,49091.98,104201.38,0.232,68.4,0,,-67,2.5,19,41.3,62,6,141440,3742.5,Enterprise,Invoice,3024.16,0.387,2,147275.94,2023-03-20
CUST-10524,2022-09-21,2022-10-03,12,Finance,Startup,Japan,22598,3898.93,46787.2,88593.58,0.583,50.8,0,,-4,3.4,37,65.5,76,5,616549,4574.1,Professional,Invoice,1603.08,0.553,7,140361.6,2023-09-21
CUST-10525,2024-11-20,2026-03-11,476,Technology,Startup,Brazil,7962,7129.14,85549.73,177797.09,0.24,91.1,0,,-37,2.0,11,4.5,32,20,852595,1235.1,Enterprise,Invoice,3015.61,0.746,9,7129.14,2025-11-20
CUST-10526,2022-11-13,2023-03-23,130,Logistics,Enterprise,France,9625,4083.26,48999.17,29529.76,0.362,68.5,0,,57,3.9,4,68.9,39,8,894337,168.8,Enterprise,Credit Card,1088.64,0.118,3,146997.51,2023-11-13
CUST-10527,2023-10-21,2024-03-25,156,Education,Startup,France,19477,9020.22,108242.64,373724.79,0.26,79.4,0,,-60,4.0,42,67.7,17,10,952726,56.8,Professional,Credit Card,2592.95,0.234,3,9020.22,2024-10-20
CUST-10528,2024-09-19,2025-11-30,437,Finance,Startup,Mexico,35735,4337.26,52047.13,197697.53,0.362,78.2,0,,-92,3.6,23,29.6,16,1,89312,2369.3,Enterprise,Invoice,3139.74,0.003,9,156141.39,2025-09-19
CUST-10529,2024-04-17,2024-07-29,103,Technology,SMB,Brazil,16251,9369.83,112437.94,225679.47,0.251,84.9,0,,-22,3.0,7,51.5,40,8,76066,3283.2,Custom,ACH,4252.1,0.097,0,337313.82,2025-04-17
CUST-10530,2024-09-30,2026-02-20,508,Retail,Enterprise,France,5651,2043.85,24526.18,26818.24,0,100,0,,93,3.3,42,13.7,5,5,728770,1667.6,Starter,Invoice,2578.18,0.193,7,2043.85,2025-09-30
CUST-10531,2023-01-24,2023-11-26,306,Manufacturing,Startup,India,39912,7343.45,88121.37,293997.38,0.276,74.5,0,,-100,4.1,31,31.6,56,18,436189,4330.0,Professional,ACH,4932.23,0.923,0,264364.12,2024-01-24
CUST-10532,2024-04-26,2025-03-22,330,Education,Enterprise,UK,31679,853.54,10242.5,32260.75,0.316,77.2,0,,77,2.0,42,12.8,68,19,363974,392.3,Enterprise,Wire,962.93,0.256,9,853.54,2025-04-26
CUST-10533,2023-12-27,2025-06-01,522,Education,Enterprise,Australia,17081,113.41,1360.93,2330.06,0.127,81.7,0,,-31,3.9,39,28.9,46,8,631533,3332.0,Custom,Credit Card,3233.06,0.821,0,113.41,2024-12-26
CUST-10534,2023-08-07,2023-08-19,12,Manufacturing,SMB,UK,35366,5918.54,71022.47,257308.18,0.395,60.8,0,,-30,4.9,48,18.7,69,5,186867,407.2,Starter,Invoice,2942.83,0.394,2,5918.54,2024-08-06
CUST-10535,2023-05-04,2024-10-12,527,Technology,SMB,Australia,35012,3779.29,45351.51,152956.45,0,97.4,0,,38,1.0,25,23.8,77,11,94941,4854.1,Custom,ACH,3460.25,0.709,3,45351.51,2024-05-03
CUST-10536,2023-04-30,2024-04-15,351,Manufacturing,Startup,Brazil,1359,7235.25,86822.96,83569.62,0.267,79.8,0,,28,4.6,3,55.1,55,16,44639,2527.9,Custom,Credit Card,2982.9,0.041,10,7235.25,2024-04-29
CUST-10537,2022-07-09,2024-01-14,554,Healthcare,Mid-Market,UK,13092,8406.05,100872.57,340761.31,0,89.9,0,,74,4.4,9,58.6,48,4,100923,1676.4,Enterprise,ACH,2804.39,0.343,6,100872.57,2023-07-09
CUST-10538,2023-01-17,2024-11-21,674,Finance,Startup,Germany,1190,1280.12,15361.42,39617.08,0.004,100,0,,-20,1.9,30,49.1,60,16,998216,1363.2,Enterprise,ACH,2401.24,0.698,0,15361.42,2024-01-17
CUST-10539,2023-02-07,2023-04-30,82,Retail,SMB,Mexico,17850,4492.55,53910.61,38941.36,0.286,78.3,0,,7,4.5,31,58.1,52,5,915175,2037.2,Professional,ACH,3515.62,0.576,0,107821.23,2024-02-07
CUST-10540,2023-04-21,2023-05-05,14,Education,Mid-Market,Australia,36411,1463.89,17566.71,32415.59,0.339,68.7,0,,14,1.0,24,37.7,6,11,973211,4063.0,Custom,Invoice,207.65,0.396,6,1463.89,2024-04-20
CUST-10541,2024-01-30,2024-03-16,46,Manufacturing,Startup,USA,40889,1378.73,16544.77,39015.14,0.24,75.2,0,,39,3.4,0,62.0,75,2,621139,591.3,Professional,Credit Card,4027.47,0.237,0,16544.77,2025-01-29
CUST-10542,2024-01-18,2024-06-05,139,Education,Startup,Mexico,30642,329.72,3956.69,5610.68,0.329,76.5,0,,78,3.4,14,61.9,73,6,411485,208.3,Custom,Credit Card,665.24,0.967,5,11870.07,2025-01-17
CUST-10543,2023-08-28,2025-07-06,678,Technology,Mid-Market,Canada,18737,3283.64,39403.67,131593.32,0.204,82.9,0,,91,3.2,38,21.0,36,11,236064,2569.0,Starter,Credit Card,3153.11,0.121,8,118211.01,2024-08-27
CUST-10544,2023-12-14,2025-09-19,645,Media,SMB,France,10287,3567.87,42814.45,53079.85,0.231,75.2,0,,-58,3.4,43,27.3,15,16,646479,2475.2,Enterprise,Wire,1899.43,0.235,6,3567.87,2024-12-13
CUST-10545,2024-05-10,2024-09-30,143,Media,Mid-Market,France,1055,3164.01,37968.11,75203.45,0.212,84.4,0,,-67,1.8,4,27.0,46,1,74455,1872.3,Professional,Credit Card,339.26,0.23,10,3164.01,2025-05-10
CUST-10546,2024-05-16,2025-10-07,509,Education,Enterprise,Germany,11751,8107.74,97292.84,156263.67,0.256,81.5,0,,-35,2.2,13,18.4,41,10,463824,2835.8,Starter,Wire,4843.15,0.732,5,97292.84,2025-05-16
CUST-10547,2022-07-18,2024-06-14,697,Education,Enterprise,Australia,8073,8134.34,97612.08,286041.27,0.175,85.5,0,,46,4.7,5,54.9,67,19,557336,1989.3,Enterprise,Wire,2903.68,0.43,6,8134.34,2023-07-18
CUST-10548,2023-04-27,2023-11-13,200,Media,Startup,India,458,8821.96,105863.49,317293.06,0.127,90.0,0,,-5,3.7,3,55.8,31,16,888736,2370.2,Starter,ACH,1221.8,0.006,10,8821.96,2024-04-26
CUST-10549,2023-01-16,2023-07-03,168,Logistics,Mid-Market,Japan,44740,351.78,4221.37,7427.85,0.211,83.3,0,,-66,1.8,25,21.5,5,6,910769,2803.4,Professional,ACH,1200.37,0.164,6,12664.12,2024-01-16
CUST-10550,2024-02-10,2025-11-04,633,Finance,Mid-Market,Japan,47251,8607.72,103292.59,287627.8,0.084,98.6,0,,36,4.5,41,11.0,17,8,719334,911.8,Starter,ACH,3443.7,0.0,6,103292.59,2025-02-09
CUST-10551,2023-04-12,2023-10-09,180,Finance,Enterprise,Mexico,600,5210.03,62520.36,95448.14,0.296,80.4,0,,72,2.9,20,62.2,42,9,723563,1710.5,Custom,Credit Card,4574.19,0.443,6,5210.03,2024-04-11
CUST-10552,2023-02-18,2024-09-05,565,Retail,SMB,Japan,44139,9597.04,115164.52,107691.48,0.307,75.7,0,,-61,1.7,48,31.7,80,5,957990,641.4,Custom,Wire,2334.31,0.204,1,345493.55,2024-02-18
CUST-10553,2024-11-02,2026-10-20,717,Technology,Startup,Australia,231,9603.9,115246.75,442812.09,0,100,0,,-47,3.2,3,17.9,4,11,644205,1566.0,Enterprise,Invoice,3150.87,0.085,0,345740.25,2025-11-02
CUST-10554,2023-09-02,2023-10-27,55,Logistics,Startup,Canada,33188,1408.54,16902.44,37797.34,0.471,63.2,0,,-58,2.7,26,10.8,72,1,882751,4629.7,Professional,Credit Card,4213.85,0.245,6,16902.44,2024-09-01
CUST-10555,2024-11-07,2026-09-17,679,Media,SMB,UK,18533,9821.91,117862.89,320589.97,0.136,77.6,0,,46,2.8,20,43.2,82,19,219011,522.4,Professional,Wire,3742.81,0.839,4,9821.91,2025-11-07
CUST-10556,2023-06-12,2025-02-15,614,Education,SMB,USA,18492,9146.56,109758.7,249295.09,0.258,81.1,0,,52,3.8,42,15.7,53,14,311006,1082.4,Professional,Invoice,4876.8,0.257,6,9146.56,2024-06-11
CUST-10557,2022-09-25,2023-01-07,104,Healthcare,Enterprise,Canada,40369,1652.79,19833.48,47961.01,0.248,70.3,0,,-27,3.2,21,17.2,2,1,733796,366.2,Custom,Wire,3706.56,0.988,2,19833.48,2023-09-25
CUST-10558,2023-01-31,2024-09-28,606,Finance,Mid-Market,Canada,26068,9723.47,116681.68,345517.4,0.062,100,0,,83,2.8,32,50.4,8,17,811966,2505.9,Professional,Invoice,1025.15,0.526,8,350045.05,2024-01-31
CUST-10559,2022-04-29,2023-04-02,338,Media,Enterprise,UK,47930,6605.92,79271.02,309462.88,0.186,89.9,0,,-49,3.8,16,41.9,47,13,320809,2337.7,Enterprise,Wire,122.51,0.679,8,237813.06,2023-04-29
CUST-10560,2024-06-27,2026-03-28,639,Technology,Mid-Market,Mexico,29153,2765.46,33185.54,106613.69,0,100,0,,-61,1.8,7,4.6,69,2,601809,4400.3,Custom,Credit Card,1920.96,0.132,1,99556.61,2025-06-27
CUST-10561,2023-10-23,2024-10-22,365,Education,SMB,Australia,43619,9017.6,108211.16,331514.87,0.159,82.6,0,,33,4.8,20,24.3,45,16,369166,499.4,Professional,ACH,2351.3,0.275,0,9017.6,2024-10-22
CUST-10562,2024-03-02,2025-08-21,537,Manufacturing,Mid-Market,USA,23428,4518.47,54221.61,125987.61,0.195,75.9,0,,-82,2.7,22,19.1,13,5,183631,4458.9,Enterprise,ACH,343.56,0.512,9,162664.82,2025-03-02
